page_url,drug_name,price,description,rating,num_of_reviews
www.proficosmetics.ru/catalog/51468/,Гель-маска коллагеновая с софорой японской / Express Protect 30 мл,1485,"Способствует уменьшению признаков купероза благодаря экстракту софоры японской, укрепляет стенки капилляров и улучшает кровообращение, устраняет синяки и отеки. Натуральный трехспиральный коллаген повышает тургор и эластичность, улучшает цвет и выравнивает микрорельеф кожи. Активные ингредиенты:...                             ",4.88,8
www.proficosmetics.ru/catalog/3068620/,Маска успокаивающая со стволовыми клетками центеллы / Centel Calming Shot Mask 25 мл,385,"Маска успокаивающая со стволовыми клетками центеллы - уникальная маска на основе меристемальных клеток центеллы азиатской, оказывает смягчающее и успокаивающее действия: снятие зуда, раздражений и шелушений. Подходит для любого типа кожи, в том числе с признаками шелушения, склонной к акне,...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3113916/,Маска для лица с экстрактом центеллы азиатской / Yu.r Me Centella Sheet Mask,85,"Маска для лица с экстрактом центеллы азиатской обладает мощным антиоксидантным действием: помогает нейтрализовать повреждение клеток свободными радикалами, омолаживает, стимулирует выработку коллагена, увлажняет, помогает уменьшить видимые признаки чувствительности – зуд, жжение, покраснения....                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3124155/,Маска укрепляющая сосуды для чувствительной кожи лица / Matsesta Anti Couperose Mask 15 мл,104,"Способствует укреплению стенок капилляров, предупреждает появление и разрастание телеангиэктазий – видимых сосудиков на лице, тонизирует, помогает улучшить состояние повреждённых капилляров и восстановить микроциркуляцию, осветляет «сосудистые звездочки», глубоко увлажняет, борется с первыми...                             ",3.0,1
www.proficosmetics.ru/catalog/3093716/,Маска успокаивающая для чувствительной кожи 100 мл,585,"Маска предназначена для интенсивного ухода за чувствительной, реактивной кожей любого типа и возраста, а также для купирования SOS-ситуаций, возникающих, в том числе, при механических воздействиях повреждающего свойства (бритье, пилинг, трение и т.д.). Эффективно...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3129635/,Маска успокаивающая для лица с белой глиной / Soothing & Alleviating Program For Sensitive Skin 150 гр,2075,"Успокаивающая маска для лица с белой глиной - оптимальный выбор для ухода за сухой, чувствительной кожей. Маска создана на основе белой глины, которая ценится за очищающие и бактерицидные свойства. Также содержит в своем составе вулканическую сукновальную глину Гассул. Ее добывают исключительно в...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3073957/,Маска для лица с золотом и ретинолом 50 мл,2150,"Маска золотого цвета с потрясающей текстурой является незаменимым этапом ухода, заметно улучшает состояние кожи и стимулирует обменные процессы. При регулярном применении освежает и выравнивает цвет лица, насыщает кожу витаминами и микроэлементами, придает сияние. Наночастицы золота стимулируют...                             ",5.0,1
www.proficosmetics.ru/catalog/3124943/,Маска реструктурирующая для лица / Taurine & Resveratrol Anti Age plus 250 мл,2350,"Кремообразная антиоксидантная маска с таурином, матриксилом и аргирелином. Для интенсивного антивозрастного ухода за кожей любого типа, включая чувствительную. Интенсивный препарат с выраженными антиоксидантными характеристиками. Благодаря высокому содержанию пептидов матриксила и бото-подобного...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/26582/,Маска-аппликатор гидрогелевая лифтинговая с ДМАЕ 1 шт,1135,"Содержит диметиламиноэтанол (ДМАЭ), обеспечивающий выраженный лифтинговый эффект. Новая транспортная система доставки активных ингредиентов - гидрогелевая матрица с высокой способностью к насыщению биологически активными веществами. Эластичность маски обеспечивает максимально плотный контакт с...                             ",4.67,3
www.proficosmetics.ru/catalog/3124944/,Маска реструктурирующая для лица / Taurine & Resveratrol Anti Age plus 50 мл,1630,"Кремообразная антиоксидантная маска с таурином, матриксилом и аргирелином. Для интенсивного антивозрастного ухода за кожей любого типа, включая чувствительную. Интенсивный препарат с выраженными антиоксидантными характеристиками. Благодаря высокому содержанию пептидов матриксила и бото-подобного...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/478237/,Маска для лица с тамариндом и коллагеном / Pure5 Essence Tamarind 30 шт,2195,"Маска для лица с тамариндом и коллагеном Pure5 Essence Tamarind против морщин, регулярный уход за зрелой кожей, против усталости и тусклости, против купероза. Для ежедневного применения. Без ароматизаторов, красителей, парабенов и минеральных масел.                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3068619/,Маска восстанавливающая с церамидами / Ceramide Shot Mask 25 мл,385,"Маска восстанавливающая с церамидами - уникальная маска на основе комплекса ферментированных церамидов Cera Comple TM обеспечивает восстановление защитного барьера кожи и защищает от проникновения потенциально вредных микроорганизмов и агрессивных факторов внешней среды, придаёт заряд энергии и...                             ",5.0,1
www.proficosmetics.ru/catalog/136663/,Маска успокаивающая / Delicate Mask 200 мл,4420,"Кремовая маска нежной текстуры снимает зуд, шелушение, чувство стянутости кожи, уменьшает проявления купероза, повышает регенерацию. Октододецил миристат и экстракт каперсов колючих (Gatulin Dermo- Sensitive), входящие в состав маски, обеспечивают мощное успокаивающее и противовоспалительное...                             ",5.0,9
www.proficosmetics.ru/catalog/158384/,Молочко-маска c фруктовыми кислотами и экстрактом черного гриба 50 мл,1560,"Мягкий фруктовый пилинг в домашнем уходе. Обладает отшелушивающим и стимулирующим действием. Оказывает мгновенный лифтинг. Интенсивно увлажняет, выравнивает тон и микрорельеф кожи, оказывает профилактику купероза. Фруктовые кислоты способствуют обновлению поверхностного слоя кожи, устраняют...                             ",4.81,21
www.proficosmetics.ru/catalog/30832/,Маска ботаническая укрепляющая с экстрактом арники эластином и протеинами шёлка,120,"Маска для сухой, чувствительной, раздраженной, склонной к куперозу, со сниженным тонусом кожи. Действие: Увлажняет кожу и выравнивает цвет лица. Уменьшает отеки, устраняет покраснения и другие следы раздражения. Активные ингредиенты: экстракт арники, эластин CLR, протеины шелка, D-пантенол...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/117868/,Маска гиалуроново-коллагеновая постинъекционная для лица и шеи / HYALURON & PHYTO STEM CELL COMPLEX 15 г,345,"Профессиональная гиалуроновая маска на нетканой основе обладает успокаивающим и защитным действием. Применяется для профилактики возрастных изменений и бережного ухода за кожей поле инъекций и других косметических процедур. Природный комплекс экстрактов бакопы, семян льна...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/85255/,Маска противокуперозная / Anti Rougeurs mask Bio Phyto 75 мл,4015,"Предназначена для чувствительной кожи с&amp;nbsp;куперозом: укрепляет сосудистую стенку, устраняет гиперемию, снимает отечность. Обеспечивает кожу необходимой влагой и&amp;nbsp;микроэлементами. Восстанавливает естественный барьер кожи, улучшает ее&amp;nbsp;сопротивляемость внешним...                             ",4.96,29
www.proficosmetics.ru/catalog/3138579/,Маска тканевая для лица восстановление и сияние кожи / NSC 22 гр,55,"Тканевая маска Восстановление и Сияние кожи NSC. Формула с натуральными компонентами эффективно устраняет первые признаки старения и следы усталости, возобновляет естественную выработку коллагена и эластина. Уникальный по своим свойствам экстракт черники восстанавливает оптимальный уровень влаги в...                             ",No rating,No reviews
