page_url,drug_name,price,description,rating,num_of_reviews,category
www.proficosmetics.ru/catalog/28084/,Лосьон для растворения закрытых комедонов / Super Lotion LOTIONS 250 мл,3420,"Бесспиртовой лосьон для размягчения и растворения открытых и закрытых комедонов, выравнивания поверхности и облегчения процедуры чистки кожи. Подходит для всех типов кожи.                             ",4.69,99,лосьон
www.proficosmetics.ru/catalog/28083/,Лосьон для растворения закрытых комедонов / Super Lotion LOTIONS 125 мл,2380,"Бесспиртовой лосьон для размягчения и растворения открытых и закрытых комедонов, выравнивания поверхности и облегчения процедуры чистки кожи. Подходит для всех типов кожи.                             ",4.69,99,лосьон
www.proficosmetics.ru/catalog/28073/,Лосьон для лица / Face Lotion DOUBLE ACTION 250 мл,2330,Спиртовой лосьон для жирной и проблемной кожи лица и тела. Благодаря высокому содержанию эфирных масел не сушит кожу. Эффективно очищает кожу от загрязнений и избыточного секрета сальных желез.  Дезинфицирует.  Сокращает поры.  Ускоряет заживление повреждений кожи.  Уменьшает...                             ,5.0,33,лосьон
www.proficosmetics.ru/catalog/28197/,Лосьон с гамамелисом / Hamamelis LOTIONS 250 мл,1580,"Поросуживающий, антисептический лосьон для жирной и проблемной кожи. Очищающее, антисептическое и противозудное действие. Сокращение пор, снижение секреции сальных желез. Уменьшение раздражения кожи. Активные ингредиенты: Экстракт гамамелиса оказывает противовоспалительное, антисептическое,...                             ",4.88,33,лосьон
www.proficosmetics.ru/catalog/152007/,Лосьон для глубокого очищения пор / Pore-Clean Lotion 250 мл,766,"Профессиональный лосьон. Способствует размягчению комедонов, глубоко очищает поры, обеспечивает отшелушивание верхнего рогового слоя, снимает поверхностный гиперкератоз. Вытяжка из цветов ромашки оказывает успокаивающее и бактерицидное действие на кожу, способствует быстрому снятию покраснений....                             ",4.69,16,лосьон
