page_url,drug_name,price,description,rating,num_of_reviews,category
www.proficosmetics.ru/catalog/93976/,Биоконцентрат пептид-актив анти-акне для проблемной кожи 15 мл,830,"Предназначен для комплексного ухода за жирной проблемной кожей в процедурах салонного ухода. Эффективно воздействует на причины, приводящие к образованию комедонов, воспалительных элементов и других проявлений акне. Восстанавливает естественное значение кислотности среды. Подавляет рост...                             ",4.0,2,концентрат
www.proficosmetics.ru/catalog/27173/,Концентрат Нормализующий жирность кожи 10*2 мл,487,"Концентрат для жирной проблемной, склонной к воспалению кожи. Препарат способствует нормализации состояния жирной проблемной кожи. Регулирует работу сальных желез, снимает раздражение, успокаивает, предотвращает развитие воспалительных процессов. Хорошо тонизирует и увлажняет кожу. Растительные...                             ",3.5,2,концентрат
www.proficosmetics.ru/catalog/1244867/,Ампула-концентрат стоп-акне для лица / ACNESHOT AMPOULE 30 мл,2940,"Ампула-концентрат стоп-акне для лица ACNE SHOT AMPOULE обеспечивает мощнейший противовоспалительный результат, сравнимый со свойствами антибиотиков. Обладает сильным антимикробным (бактерицидным, фунгицидным, вируцидным) действием. Нормализует себорегуляцию. Снимает болевые ощущения, уменьшает...                             ",5.0,1,концентрат
www.proficosmetics.ru/catalog/607984/,Концентрат ампульный Витаминная бомба / VC SHOT AMPOULE 100 мл ,5460,"Концентрат ампульный Витаминная бомба VC SHOT AMPOULE. Стабилизированный витамин С, ниацинамид, арбутин и экстракт облепихи в сбалансированной формуле тройного замка блокируют причины возникновения пигментации на уровне ингибирования тирозиназы и образования меланина. Кристаллы витамина С при...                             ",5.0,1,концентрат
www.proficosmetics.ru/catalog/607983/,Концентрат ампульный Витаминная бомба / VC SHOT AMPOULE 30 мл ,3150,"Концентрат ампульный Витаминная бомба VC SHOT AMPOULE. Стабилизированный витамин С, ниацинамид, арбутин и экстракт облепихи в сбалансированной формуле тройного замка блокируют причины возникновения пигментации на уровне ингибирования тирозиназы и образования меланина. Кристаллы витамина С при...                             ",5.0,1,концентрат
