page_url,drug_name,price,description,rating,num_of_reviews
www.proficosmetics.ru/catalog/105733/,Крем-коктейль гиалуроновый / Homework 50 мл,1745,"Средство комплексной коррекции возрастных изменений лица и шеи. Выражено улучшает эластические свойства кожи, способствует уменьшению ширины и глубины морщин. Обеспечивает каскадное увлажнение в течение 24 часов. Коктейль из низко- и высокомолекулярной гиалуроновой кислоты делает препарат...                             ",4.55,11
www.proficosmetics.ru/catalog/784262/,Крем ночной для лица / ACNON Overnight treatment 50 мл,2792,"Крем ночной для лица ACNON Overnight treatment. Действие ночного крема направлено на восстановление нормальной работы сальных желез, предотвращение закупорки пор, борьбу с воспалением и увлажнение обезвоженной кожи. В состав входят такие компоненты, как витамин...                             ",4.83,18
www.proficosmetics.ru/catalog/158370/,"Крем для век, специальный уход 15мл",2240,"Крем создан для коррекции возрастных изменений и устранения застойных явлений в области век. Питает кожу, повышает ее тонус и эластичность. Разглаживает морщины, уменьшает отечность и способствует осветлению темных кругов под глазами. Пептидный комплекс нормализует процессы клеточного дыхания,...                             ",2.0,1
www.proficosmetics.ru/catalog/27589/,Крем-лифтинг день-ночь / X-TREME 50 мл,7335,"Высокоактивный крем для быстрого восстановления упругости кожи. Основное действующее вещество – высокотехнологичный компонент liposomal® в микрокапсулах – осуществляет эндодермальное воздействие, восстанавливая коллагеновые и эластиновые волокна. Шёлковые протеины создают дополнительную защитную...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/88337/,Крем-маска ночная с секретом улитки / Secret Mask Homework 50 мл,1830,"Секретный ночной крем обладает выраженным лифтинговым и регенерирующим эффектом, содержит высокий процент экстракта секрета улитки и anti-age формулу Xpertmoist. Композиция масел ши и ореха обогащает кожу ненасыщенными жирными кислотами. С использованием этого крема утро приятно удивит вас...                             ",4.86,8
www.proficosmetics.ru/catalog/106338/,Крем SPF 50 50 мл,1642,"Для всех типов кожи, особенно для кожи, склонной к появлению пигментных пятен. Незаменимое средство в борьбе за красивый и безопасный загар. Обеспечивает рост выживаемости клеток кожи при UVB облучении, замедляя старение при стресс‐воздействии, является выраженным антиоксидантом, активирует синтез...                             ",4.83,7
www.proficosmetics.ru/catalog/158375/,Крем увлажняющий дневной SPF 10 50 мл,1550,"Дневной увлажняющий крем с защитой от UVB- и UVA-излучения. Идеально подходит для ежедневного применения благодаря сбалансированной концентрации SPF-фильтров. Обеспечивает профилактику гиперпигментации и фотостарения. Масло ши и мембранные липиды эффективно увлажняют кожу, поддерживают её барьерные...                             ",4.83,7
www.proficosmetics.ru/catalog/63602/,Крем для лица Гиалуроник день-ночь / HYALURONIC 50 мл,7665,"Крем для комплексного ухода за кожей лица, шеи и декольте утром и вечером. Средство имеет инновационную крем-гелевую текстуру, легко впитывается и оказывает общеоздоровительное воздействие на кожу: глубокое увлажнение, детоксикация, устранение покраснений и восстановление целостности эпидермиса,...                             ",5.0,2
www.proficosmetics.ru/catalog/50896/,Крем ночной Гринс / Replenishing Balm GREENS 50 мл,4765,"Активный крем-эксфолиант с миорелаксантами и интенсивным действием на процессы обновления клеток эпидермиса. Содержит (MNF) Натуральный Увлажняющий Фактор, сок Алоэ, который дополнительно увлажняет и сводит к минимуму любое раздражение кожи. Зеленые ростки пшеницы и ростки гречихи привносят в...                             ",5.0,1
www.proficosmetics.ru/catalog/3115972/,Крем интенсивного омоложения для лица / Bio Lift 50 мл,1570,"Питательный крем на основе пептидов для интенсивного омоложения. Эффективен для быстрого восстановления упругости кожи. Экстракт ламинарии активирует внутриклеточные процессы, насыщая клетки кислородом. Масло макадамии смягчает, питает и устраняет сухость. Ацетил гексапептид-8 (аргирелин) - мощный...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/27694/,Крем-уход 24 часа для лица / BETA GLUCAN 50 мл,4710,"Легкий крем, разработанный специально для аллергиков, удобен и гигиеничен в использовании за счет флакона с помповым дозатором. В-глюкан успокаивает раздражение, поддерживает защитные силы кожи. Пантенол и сквален восстанавливают и защищают кожу. Масла макадамии и миндаля питают и смягчают....                             ",No rating,No reviews
www.proficosmetics.ru/catalog/40637/,Крем для кожи вокруг глаз / C PURE 15 мл,3725,"Легкий крем насыщает кожу витаминами и питательными веществами, увлажняет и предотвращает процессы старения, устраняет отечность, осветляет и выравнивает общий оттенок кожи. В результате применения крема кожа век становится гладкой и упругой. Для нормальной и сухой кожи век.                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3093527/,Очищающая крем-пенка / CLEAN&ACTIVE Cleansing Cream Foam 100 мл,4600,"Кремовая текстура при контакте с водой средство превращается в лёгкую воздушную пену, делая процесс очищения невероятно комфортным.                             ",No rating,No reviews
www.proficosmetics.ru/catalog/84189/,Крем на основе икры с омега 3 / Caviar Ω3-Ω6 Cream 50 мл,5400,"Крем для лица с икрой, обогащенный жирными кислотами Омега-3, Омега-6 для зрелой, уставшей и тусклой кожи. Питает, стимулирует и улучшает внешний вид кожи, устраняет признаки морщин и усталости. Одновременно он укрепляет эластичность и текстуру кожи, придавая ей сияние и свежесть. Крем из черной и...                             ",5.0,3
www.proficosmetics.ru/catalog/29925/,Комплекс радикально увлажнящий для лица / IMMUN 50 мл,3505,"Ультралегкая крем-гелевая консистенция средства позволяет применять комплекс для любой кожи, в том числе жирной и чувствительной. Обладает мгновенным увлажняющим эффектом. Биосостав последнего поколения усиливает систему самозащиты раздраженной кожи, предотвращая процесс преждевременного старения,...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/142142/,Крем на основе икры с омега 3 и омега 6 для век 20 мл,4250,"Крем с икрой, обогащенный жирными кислотами Омега-3 и Омега-6, предназначен специально для области вокруг глаз. Увлажняет, стимулирует и улучшает состояние кожи, уменьшает морщины, придает упругость и сияние. Крем с черной и красной икрой, богатый жирными кислотами омега-3 и омега-6, витаминами,...                             ",4.92,15
www.proficosmetics.ru/catalog/830070/,Крем-лифтинг для лица / Super Gold 80 мл,2403,"Лифтинг-крем Super Gold оказывает стойкий лифтинг-эффект, наполняет кожу энергией, стимулирует процессы клеточного обновления. Повышает упругость и плотность кожи, эффективно борется с морщинами, поддерживает необходимый уровень увлажнения, придает коже мягкость и эластичность. Для любого типа кожи.                             ",5.0,5
www.proficosmetics.ru/catalog/3061657/,Крем ночной с 10% гликолевой кислотой для всех типов кожи / 10% Glycolic Cream NUTRI-PEPTIDE 50 мл,4245,"Крем ночной с 10% гликолевой кислотой для всех типов кожи с эффектом пилинга для домашнего ухода. Мягко отшелушивает, интенсивно обновляет и улучшает текстуру кожи. Гликолевая кислота устраняет гиперкератоз и вместе с растительными экстрактами обеспечивает...                             ",4.83,6
