page_url,drug_name,price,description,rating,num_of_reviews
www.proficosmetics.ru/catalog/3115312/,Маска для лица тонизирующая лайм и мята 60 мл,775,"Тонизирующая маска Лайм и мята на 100% состоит из натуральных продуктов, 83% из них — ингредиенты органического происхождения. Благодаря уникальной формуле маска решает сразу две задачи: - Натуральный «энергетический коктейль» для кожи. Высокий тонус кожи — это ее жизненная энергия, способность...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3124142/,Крем-маска себорегулирущая для лица / Matsesta Derma 50 мл,864,"Успокаивающая крем-маска для лица Derma разработана специалистами для ухода и омоложения кожи лица, устранения угревой болезни. Входящие в состав средства минералы и экстракты растений прекрасно очищают кожу от различных загрязнений, оказывают мощный подтягивающий эффект, нормализуют обмен веществ,...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3124148/,Маска поросуживающая для жирной и комбинированной кожи / Matsesta Stop Acne Mask 50 мл,256,"Маска предназначена для ухода за комбинированной, жирной, проблемной кожей и для лечения акне. Входящие в состав активные компоненты способствуют естественному отшелушиванию ороговевших чешуек верхнего слоя кожи, профилактике и быстрому заживлению угрей и акне, избавлению от жирного блеска, сужению...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3124153/,Маска для поверхностного очищения / Matsesta Exfoliant Mask 50 мл,864,"Маска для поверхностного очищения оказывает эксфолиирующее, увлажняющее действие и лифтинг-эффект. Омолаживает кожу и придает ей сияние. Улучшает микроциркуляцию кожи и восстанавливает ее в период постакне.                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3118056/,"Маска для лица тканевая, витаминная, на кремовой основе, с витамином С и ягодами асаи / Holly Polly Bang Bang! 22 гр",120,"Let’s Dance c Holly Polly! Уход за собой вдвойне приятно делать под любимую музыку! Тканевая маска с витамином С и ягодами асаи освежает и тонизирует кожу, эффективно выравнивает тон и улучшает цвет лица. Витамин С уменьшит следы от постакне, веснушек,...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3118099/,Маска очищающая / ЭКСФОЛИАК 50 мл,1370,"Маска глубоко и эффективно очищает жирную, комбинированную кожу, склонную к акне, регулирует повышенное выделение себума, способствует сужению пор.                             ",No rating,No reviews
www.proficosmetics.ru/catalog/177580/,"Маска альгинатный коктейль, мягкость и релакс 50 г",825,"Маска возвращает мягкость и комфорт усталой и раздраженной коже. Обладает высокой эффективностью альгинатных масок и при этом очень проста в использовании. Состав формулы обогащен комплексом травяных экстрактов, которые смягчают поверхность эпидермиса, а также стимулируют синтез коллагеновых...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3114774/,Маска для проблемной кожи лица / Skinovage Purifying Mask 50 мл,4160,"Матирующая маска с интенсивным воздействием против прыщей. Созданная специально для эффективной коррекции акне, эта маска абсорбирует излишки кожного сала и заметно сокращает жирный блеск; стимулирует естественные процессы отшелушивания; устраняет существующие прыщи и комедоны и предотвращает их...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3131134/,Маска успокаивающая для лица / Tea Tree Purifine 10 х 23 мл,2632,"Тканевая маска на основе экстрактов чайного дерева и гинкго билоба помогает успокоить проблемную кожу, сократить высыпания и покраснения, вызванные внешними факторами, такими как стресс, раздражение и факторы окружающей среды. Способствует снижению излишней жирности кожи, сужает поры, одновременно...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3131174/,Маска альгинатная для лица анти-акне с экстрактом ивы и масло чайного дерева / MILEO 25 гр,319,"Маска абсорбирует выделения кожного сала, кожа очищается под воздействием масла чайного дерева. Очищающее действие масла чайного дерева особенно актуально для молодой кожи. Австралийское масло чайного дерева знаменито своими антимикробными свойствами. Жирная и пораженная акне кожа склонна к...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/30134/,Маска сокращающая специальная / Special Mask MASKS 70 мл,1750,"Сокращающая маска для жирной, пористой и себорейной кожи с явлениями гиперкератоза и/или акне легкой и средней степеней тяжести. Эффективно использовать при постакне (рубцы, застойные синюшные пятна), раздраженной коже, розацеа.  Противовоспалительное и антисептическое действие. ...                             ",4.91,99
www.proficosmetics.ru/catalog/116525/,Маска Anti Acne 100 мл,2370,"Детокс-маска для интенсивной коррекции акне. Коктейль из эфирных масел чайного дерева, лаванды и грейпфрута выравнивает рельеф кожи, очищает и сужает поры. Азелаиновая кислота в высокой концентрации блокирует воспалительный процесс. Масло сои сохраняет естественную гидратацию кожи. Активные...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/113574/,Маска SOS-пудра 16 мл,390,"Универсальный препарат антисептического действия. Используется на этапах проведения массажа по Жаке, Дарсонвализации и завершения процедуры чистки. Масло чайного дерева купирует воспалительный процесс, подавляя рост бактерий микрофлоры. Камфора способствует уменьшению застойной пигментации и...                             ",4.0,2
www.proficosmetics.ru/catalog/3138593/,Маска альгинатная для лица AC-care для жирной кожи с чайным деревом и ментолом / NSC 1000 гр,1535,"Альгинатная маска для интенсивного ухода за проблемной и жирной кожей лица, склонной к появлению акне, увлажняет, снимает воспаления, устраняет раздражения и заметно улучшает общее состояние кожи лица. Экстракт чайного дерева успокаивает, сужает поры, регулирует выработку себума и нейтрализует...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/64553/,"Маска альгинатная для лица, белая ива + чайное дерево 350 г",2930,"Пластифицирующая маска используется в профессиональном уходе при лечении акне и жирной кожи. Результаты проявляются немедленно: кожа очищается и поры закрываются. Оказывает адсорбирующее и противовоспалительное действие, регулирует деятельность сальных желез, способствует снижению воспалительных...                             ",5.0,5
www.proficosmetics.ru/catalog/3022016/,Маска для проблемной кожи / AR Complex 50 мл ,1600,"Мультиактивная маска для интенсивного ухода за кожей с высыпаниями. Рекомендуется в качестве вспомогательного дермато-косметического средства при лечении воспалительных дерматозов, в том числе папуло-пустулезных форм акне и розацеа. Может применяться локально, как SOS средство, для ускорения...                             ",4.0,4
